school_year,dbn,school_name,report_type,avg_metric_score,n_metric_rows
2018,24Q610,Aviation Career & Technical Education High School,HS,4.2219999999999995,25
2018,24Q744,VOYAGES Preparatory,HST,2.6508,25
2018,25Q020,P.S. 020 John Bowne,EMS,3.4035294117647057,17
2018,25Q021,P.S. 021 Edward Hart,EMS,3.527857142857143,14
2018,25Q022,P.S. 022 Thomas Jefferson,EMS,4.2973333333333334,15
2018,25Q024,P.S. 024 Andrew Jackson,EMS,4.47,15
2018,25Q025,I.S. 025 Adrien Block,EMS,3.7142105263157896,19
2018,25Q032,P.S. 032 State Street,EMS,3.5475,16
2018,25Q079,P.S. 079 Francis Lewis,EMS,3.33,14
2018,25Q107,P.S. 107 Thomas A Dooley,EMS,3.506875,16
2018,25Q120,P.S. 120 Queens,EMS,4.05875,16
2018,25Q129,P.S. 129 Patricia Larkin,EMS,3.748125,16
2018,25Q130,P.S. 130,EMS,3.9707692307692306,13
2018,25Q154,P.S. 154 Queens,EMS,3.0305555555555554,18
2018,25Q163,P.S. 163 Flushing Heights,EMS,4.464117647058823,17
2018,25Q164,P.S. 164 Queens Valley,EMS,3.138695652173913,23
2018,25Q165,P.S. 165 Edith K. Bergtraum,EMS,3.6377777777777776,18
2018,25Q169,P.S. 169 Bay Terrace,EMS,3.46,12
2018,25Q184,P.S. 184 Flushing Manor,EMS,3.8385714285714285,14
2018,25Q185,J.H.S. 185 Edward Bleeker,EMS,3.565714285714286,21
2018,25Q189,J.H.S. 189 Daniel Carter Beard,EMS,3.1618181818181816,22
2018,25Q193,P.S. 193 Alfred J. Kennedy,EMS,3.4491666666666667,12
2018,25Q194,J.H.S. 194 William Carr,EMS,3.1533333333333333,18
2018,25Q200,P.S./M.S. 200 - The Magnet School of Global Studie,EMS,3.2258333333333336,24
2018,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,EMS,3.703684210526316,19
2018,25Q209,P.S. 209 Clearview Gardens,EMS,3.0961538461538463,13
2018,25Q214,P.S. 214 Cadwallader Colden,EMS,3.8606666666666665,15
2018,25Q219,P.S. 219 Paul Klapper,EMS,4.3365217391304345,23
2018,25Q237,I.S. 237,EMS,3.3395,20
2018,25Q240,Veritas Academy,HS,3.2343333333333333,30
2018,25Q241,Queens High School for Language Studies,HS,4.515714285714286,28
2018,25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,EC,3.285,2
2018,25Q244,The Active Learning Elementary School,EC,4.44,2
2018,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,EMS,2.6544,25
2018,25Q252,"Queens School of Inquiry, The",EMS,3.406111111111111,18
2018,25Q252,"Queens School of Inquiry, The",HS,3.9164,25
2017,03M258,Community Action School - MS 258,EMS,3.474090909090909,22
2018,25Q263,Flushing International High School,HS,3.186153846153846,26
2018,25Q281,East-West School of International Studies,EMS,3.7010526315789476,19
2018,25Q281,East-West School of International Studies,HS,4.0430769230769235,26
2018,25Q285,World Journalism Preparatory: A College Board Scho,EMS,3.4233333333333333,18
2018,25Q285,World Journalism Preparatory: A College Board Scho,HS,4.0812,25
2018,27Q100,P.S. 100 Glen Morris,EMS,3.5923529411764705,17
2018,25Q294,BELL Academy,EMS,4.3694444444444445,18
2017,09X339,I.S. 339,EMS,3.4785185185185186,27
2018,25Q425,John Bowne High School,HS,2.9438709677419355,31
2018,25Q460,Flushing High School,HS,2.5796774193548386,31
2018,25Q467,Flushing Yabc,YABC,3.365217391304348,23
2018,25Q499,"The Queens College School for Math, Science and Te",EMS,3.846875,16
2018,25Q525,Townsend Harris High School,HS,4.713333333333333,24
2018,25Q540,Queens Academy High School,HST,2.241111111111111,27
2018,25Q670,Robert F. Kennedy Community High School,HS,3.445666666666667,30
2018,25Q792,North Queens Community High School,HST,3.044230769230769,26
2018,26Q018,P.S. 018 Winchester,EMS,3.2857142857142856,14
2018,26Q026,P.S. 026 Rufus King,EMS,3.737222222222222,18
2018,26Q031,P.S. 031 Bayside,EMS,3.2770588235294116,17
2018,26Q041,P.S. 041 Crocheron,EMS,4.0284615384615385,13
2018,26Q046,P.S. 046 Alley Pond,EMS,3.8025,16
2018,26Q067,J.H.S. 067 Louis Pasteur,EMS,4.3221428571428575,14
2018,26Q074,J.H.S. 074 Nathaniel Hawthorne,EMS,4.084705882352941,17
2018,26Q094,P.S. 094 David D. Porter,EMS,4.634285714285714,14
2018,26Q098,P.S. 098 The Douglaston School,EMS,3.1627272727272726,11
2018,26Q115,The James J. Ambrose School,EMS,3.816666666666667,12
2018,26Q133,P.S. 133 Queens,EMS,3.533333333333333,15
2018,26Q158,M.S. 158 Marie Curie,EMS,3.8025,16
2018,26Q159,P.S. 159,EMS,3.722142857142857,14
2018,26Q162,P.S. 162 John Golden,EMS,3.4194117647058824,17
2018,26Q172,Irwin Altman Middle School 172,EMS,3.918888888888889,18
2018,26Q173,P.S. 173 Fresh Meadows,EMS,3.72,16
2018,26Q178,P.S./ IS 178 Holliswood,EMS,3.4342105263157894,19
2018,26Q186,P.S. 186 Castlewood,EMS,3.69,13
2018,26Q188,P.S. 188 Kingsbury,EMS,3.8845454545454543,11
2018,26Q191,P.S. 191 Mayflower,EMS,3.879166666666667,12
2018,26Q203,P.S. 203 Oakland Gardens,EMS,4.263333333333334,12
2018,26Q205,P.S. 205 Alexander Graham Bell,EMS,3.859166666666667,12
2018,26Q213,P.S. 213 The Carl Ullman School,EMS,2.9757142857142855,14
2018,26Q216,J.H.S. 216 George J. Ryan,EMS,4.362222222222222,18
2018,26Q221,P.S. 221 The North Hills School,EMS,3.1423076923076922,13
2018,26Q266,P.S./I.S. 266,EMS,3.2916666666666665,18
2018,26Q315,Business Technology Early College High School,HS,3.44375,24
2018,26Q376,P.S. 376,EC,2.635,2
2018,26Q415,Benjamin N. Cardozo High School,HS,3.4352,25
2018,26Q430,Francis Lewis High School,HS,3.561923076923077,26
2018,26Q435,Martin Van Buren High School,HS,2.7986666666666666,30
2018,26Q495,Bayside High School,HS,4.1236,25
2018,26Q566,"Queens High School of Teaching, Liberal Arts and t",HS,3.1948275862068964,29
2018,27Q042,P.S./M.S 042 R. Vernam,EMS,2.774090909090909,22
2018,27Q045,P.S. 045 Clarence Witherspoon,EMS,2.8625,16
2018,27Q047,P.S. 047 Chris Galas,EMS,3.6122222222222224,18
2018,27Q051,P.S. 051,EC,2.85,2
2018,27Q053,M.S. 053 Brian Piccolo,EMS,3.075925925925926,27
2018,27Q056,P.S. 056 Harry Eichler,EMS,3.1726315789473682,19
2018,27Q060,P.S. 060 Woodhaven,EMS,4.419444444444444,18
2018,27Q062,P. S. 62 - Chester Park School,EMS,3.20625,16
2018,27Q063,P.S. 063 Old South,EMS,2.9125,20
2018,27Q064,P.S. 064 Joseph P. Addabbo,EMS,2.901764705882353,17
2018,27Q065,P.S. 65 - The Raymond York Elementary School,EMS,3.6261111111111113,18
2018,27Q066,P.S. 066 Jacqueline Kennedy Onassis,EMS,4.0535,20
2018,27Q090,P.S. 090 Horace Mann,EMS,3.1366666666666667,18
2018,27Q096,P.S. 096,EMS,3.224705882352941,17
2018,27Q097,P.S. 097 Forest Park,EMS,2.814090909090909,22
2018,27Q104,P.S. 104 The Bays Water,EMS,3.4905,20
2018,27Q105,P.S. 105 The Bay School,EMS,2.3017391304347825,23
2018,27Q106,Lighthouse Elementary School,EMS,2.8476470588235294,17
2018,27Q108,P.S. 108 Captain Vincent G. Fowler,EMS,3.3693333333333335,15
2018,27Q114,P.S./M.S. 114 Belle Harbor,EMS,3.64,15
2017,10X340,P.S. 340,EMS,3.69,21
2018,27Q123,P.S. 123,EMS,3.0157894736842104,19
2018,27Q124,P.S. 124 Osmond A Church,EMS,3.1045454545454545,22
2018,27Q137,M.S. 137 America's School of Heroes,EMS,3.6360869565217393,23
2018,27Q146,P.S. 146 Howard Beach,EMS,3.2666666666666666,21
2018,27Q155,P.S. 155,EMS,3.7035714285714283,14
2018,27Q183,P.S. 183 Dr. Richard R. Green,EMS,2.5217391304347827,23
2018,27Q197,P.S. 197 The Ocean School,EMS,3.9035,20
2018,27Q202,J.H.S. 202 Robert H. Goddard,EMS,2.736818181818182,22
2018,27Q207,P.S. 207 Rockwood Park,EMS,2.674,20
2018,27Q210,J.H.S. 210 Elizabeth Blackwell,EMS,2.5207407407407407,27
2018,27Q223,P.S. 223 Lyndon B. Johnson,EMS,2.301764705882353,17
2018,27Q226,J.H.S. 226 Virgil I. Grissom,EMS,2.515,24
2018,27Q232,P.S. 232 Lindenwood,EMS,3.8242857142857143,21
2018,27Q253,P.S. 253,EMS,2.350909090909091,22
2018,27Q254,P.S. 254 - The Rosa Parks School,EMS,3.1595,20
2018,27Q260,Frederick Douglass Academy VI High School,HS,2.037741935483871,31
2018,27Q261,Voyages Prep - South Queens,HST,3.7672,25
2018,27Q262,Channel View School for Research,EMS,3.26,17
2018,27Q262,Channel View School for Research,HS,3.645862068965517,29
2018,27Q273,P.S. 273,EMS,3.6105,20
2018,27Q282,Knowledge and Power Preparatory Academy VI,EMS,4.503636363636364,22
2018,27Q297,Hawtree Creek Middle School,EMS,3.28625,24
2018,27Q302,"Queens High School for Information, Research, and",HS,3.8970967741935483,31
2018,27Q306,New York City Academy for Discovery,EMS,2.8765,20
2018,27Q308,Robert H. Goddard High School of Communication Art,HS,4.192857142857143,28
2018,27Q309,Academy of Medical Technology: A College Board Sch,EMS,2.765833333333333,24
2018,27Q309,Academy of Medical Technology: A College Board Sch,HS,2.4016129032258062,31
2018,27Q317,Waterside Children's Studio School,EMS,3.5313333333333334,15
2018,27Q318,Waterside School For Leadership,EMS,3.6536,25
2018,27Q319,Village Academy,EMS,3.9185185185185185,27
2018,27Q323,Scholars' Academy,EMS,4.558125,16
2018,27Q323,Scholars' Academy,HS,4.498,25
2018,27Q324,Rockaway Park High School for Environmental Sustai,HS,2.4183333333333334,30
2018,28Q139,P.S. 139 Rego Park,EMS,3.1805555555555554,18
2018,27Q333,Goldie Maple Academy,EMS,2.8421052631578947,19
2018,27Q334,Epic High School - North,HS,3.0060000000000002,25
2018,27Q351,Rockaway Collegiate High School,HS,2.4093333333333335,30
2018,27Q362,Wave Preparatory Elementary School,EMS,4.19,20
2018,27Q377,P.S. 377,EC,1.76,2
2018,27Q400,August Martin High School,HS,3.8056666666666668,30
2018,27Q475,Richmond Hill High School,HS,2.9880645161290325,31
2018,27Q480,John Adams High School,HS,3.689677419354839,31
2018,27Q487,John Adams Yabc,YABC,3.1141666666666667,24
2018,27Q650,"High School for Construction Trades, Engineering a",HS,4.3868,25
2018,28Q008,J.H.S. 008 Richard S. Grossley,EMS,3.0996,25
2018,28Q040,P.S. 040 Samuel Huntington,EMS,3.318235294117647,17
2018,28Q048,P.S. 048 William Wordsworth,EMS,4.018,20
2018,28Q050,P.S. 050 Talfourd Lawn Elementary School,EMS,3.0085,20
2018,28Q054,P.S. 054 Hillside,EMS,3.349,20
2018,28Q055,P.S. 055 Maure,EMS,2.9272222222222224,18
2018,28Q072,Catherine & Count Basie Middle School 72,EMS,2.2616666666666667,24
2018,28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,EMS,2.7010526315789476,19
2017,03M291,West End Secondary School,EMS,4.216666666666667,15
2018,28Q082,P.S. 082 Hammond,EMS,2.7015,20
2018,28Q086,P.S. Q086,EMS,3.457,20
2018,28Q099,P.S. 099 Kew Gardens,EMS,3.933157894736842,19
2018,28Q101,P.S. 101 School in the Gardens,EMS,3.3833333333333333,12
2018,28Q117,P.S. 117 J. Keld / Briarwood School,EMS,2.949333333333333,15
2018,28Q121,P.S. 121 Queens,EMS,4.185833333333333,12
2018,28Q140,P.S. 140 Edward K Ellington,EMS,3.9325,12
2018,28Q144,P.S. 144 Col Jeromus Remsen,EMS,2.8841666666666668,12
2018,28Q157,J.H.S. 157 Stephen A. Halsey,EMS,3.681111111111111,18
2018,28Q157,J.H.S. 157 Stephen A. Halsey,HS,3.2560000000000002,5
2018,28Q160,P.S. 160 Walter Francis Bishop,EMS,2.7142105263157896,19
2018,28Q161,P.S. 161 Arthur Ashe School,EMS,3.5494117647058823,17
2018,28Q167,Metropolitan Expeditionary Learning School,EMS,2.809090909090909,22
2018,28Q167,Metropolitan Expeditionary Learning School,HS,4.129666666666667,30
2018,28Q174,P.S. 174 William Sidney Mount,EMS,2.509333333333333,15
2018,28Q175,P.S. 175 The Lynn Gross Discovery School,EMS,3.0758823529411763,17
2018,28Q182,P.S. 182 Samantha Smith,EMS,2.835,20
2018,28Q190,J.H.S. 190 Russell Sage,EMS,3.548947368421053,19
2018,28Q196,P.S. 196 Grand Central Parkway,EMS,4.467777777777778,9
2018,28Q206,P.S. 206 The Horace Harding School,EMS,2.9431249999999998,16
2018,28Q217,J.H.S. 217 Robert A. Van Wyck,EMS,3.3282608695652174,23
2018,28Q220,P.S. 220 Edward Mandel,EMS,2.611875,16
2018,28Q284,York Early College Academy,EMS,3.6638888888888888,18
2018,28Q284,York Early College Academy,HS,4.2125,24
2018,28Q287,The Emerson School,EMS,2.937692307692308,26
2018,28Q303,The Academy for Excellence through the Arts,EC,3.285,2
2018,28Q310,Queens Collegiate: A College Board School,EMS,3.6672727272727275,22
2018,28Q310,Queens Collegiate: A College Board School,HS,2.956,30
2018,29Q109,Jean Nuzzi Intermediate School,EMS,2.436,20
2018,28Q325,Hillside Arts & Letters Academy,HS,4.161290322580645,31
2018,28Q328,High School for Community Leadership,HS,4.355483870967742,31
2018,28Q332,Redwood Middle School,EMS,2.8204166666666666,24
2018,28Q338,Queens Satellite High School for Opportunity,HST,2.6023809523809525,21
2018,28Q349,The Queens School for Leadership and Excellence,EC,2.735,2
2018,28Q350,Jamaica Gateway to the Sciences,HS,3.7113793103448276,29
2018,28Q354,The Jermaine L. Green STEM Institute of Queens,EMS,3.7046666666666668,15
2018,28Q358,M.S. 358,EMS,3.738148148148148,27
2018,28Q440,Forest Hills High School,HS,3.1310714285714285,28
2018,28Q505,Hillcrest High School,HS,3.0580645161290323,31
2017,02M414,N.Y.C. Museum School,HS,4.13,25
2018,28Q620,Thomas A. Edison Career and Technical Education Hi,HS,3.6528,25
2017,11X089,P.S. 089 Bronx,EMS,2.925925925925926,27
2018,28Q680,Queens Gateway to Health Sciences Secondary School,EMS,4.366875,16
2018,28Q680,Queens Gateway to Health Sciences Secondary School,HS,3.6968,25
2018,28Q686,Queens Metropolitan High School,HS,3.386,25
2018,28Q687,Queens High School for the Sciences at York Colleg,HS,4.6521739130434785,23
2018,28Q690,High School for Law Enforcement and Public Safety,HS,2.829,30
2018,28Q896,"Young Women's Leadership School, Queens",EMS,3.534375,16
2018,28Q896,"Young Women's Leadership School, Queens",HS,4.11923076923077,26
2018,29Q015,P.S. 015 Jackie Robinson,EMS,2.486315789473684,19
2018,29Q033,P.S. 033 Edward M. Funk,EMS,2.783157894736842,19
2018,29Q034,P.S. 034 John Harvard,EMS,2.8105555555555557,18
2018,29Q035,P.S. 035 Nathaniel Woodhull,EMS,2.7365,20
2018,29Q036,P.S. 036 Saint Albans School,EMS,1.86,17
2018,29Q037,Cynthia Jenkins School,EMS,2.041176470588235,17
2018,29Q038,P.S. 038 Rosedale,EMS,2.942,15
2018,29Q052,P.S. 052 Queens,EMS,1.6531578947368422,19
2018,29Q059,I.S. 059 Springfield Gardens,EMS,2.8475,24
2018,29Q095,P.S. 095 Eastwood,EMS,2.9899999999999998,14
2018,29Q116,P.S./I.S. 116 William C. Hughley,EMS,2.4908,25
2018,29Q118,P.S. 118 Lorraine Hansberry,EMS,2.3863157894736844,19
2018,29Q131,P.S. 131 Abigail Adams,EMS,3.956,15
2018,29Q132,P.S. 132 Ralph Bunche,EMS,3.6384615384615384,13
2018,29Q134,P.S. 134 Hollis,EMS,2.806,20
2018,29Q135,The Bellaire School,EMS,3.241,20
2018,29Q136,P.S. 136 Roy Wilkins,EMS,2.9929411764705884,17
2018,29Q138,P.S./M.S. 138 Sunrise,EMS,2.4736363636363636,22
2018,29Q147,P.S./M.S. 147 Ronald McNair,EMS,2.033913043478261,23
2018,29Q156,P.S. 156 Laurelton,EMS,1.7642857142857142,14
2018,29Q176,P.S. 176 Cambria Heights,EMS,2.442857142857143,14
2018,29Q181,P.S. 181 Brookfield,EMS,3.246470588235294,17
2018,29Q192,I.S. 192 The Linden,EMS,3.1013636363636365,22
2018,29Q195,P.S. 195 William Haberle,EMS,2.2023529411764704,17
2018,29Q208,P.S./I.S. 208,EMS,2.78,22
2018,29Q238,I.S. 238 - Susan B. Anthony Academy,EMS,2.3448,25
2018,29Q243,Institute for Health Professions at Cambria Height,HS,3.7388,25
2018,29Q248,Queens Preparatory Academy,HS,3.1573333333333333,30
2018,29Q251,P.S. 251 Queens,EMS,2.8347058823529414,17
2018,29Q259,Pathways College Preparatory School: A College Boa,EMS,2.515909090909091,22
2018,29Q259,Pathways College Preparatory School: A College Boa,HS,2.823448275862069,29
2018,29Q265,Excelsior Preparatory High School,HS,3.385666666666667,30
2018,29Q326,Cambria Heights Academy,HS,3.385666666666667,30
2018,29Q270,The Gordon Parks School,EMS,2.6505,20
2018,29Q272,George Washington Carver High School for the Scien,HS,2.862,30
2018,29Q283,Preparatory Academy for Writers: A College Board S,EMS,3.483636363636364,22
2018,29Q283,Preparatory Academy for Writers: A College Board S,HS,3.263333333333333,30
2018,29Q289,Queens United Middle School,EMS,2.0836363636363635,22
2018,29Q295,P.S./I.S. 295,EMS,3.718695652173913,23
2018,29Q313,Benjamin Franklin High School for Finance & Inform,HS,3.4480769230769233,26
2018,29Q327,Eagle Academy for Young Men III,EMS,3.187727272727273,22
2018,29Q327,Eagle Academy for Young Men III,HS,3.199,30
2018,29Q355,Collaborative Arts Middle School,EMS,2.248181818181818,22
2018,29Q356,Community Voices Middle School,EMS,2.209090909090909,22
2018,29Q360,P.S. 360,EC,3.545,2
2018,29Q492,"Mathematics, Science Research and Technology Magne",HS,2.547,30
2018,30Q017,P.S. 017 Henry David Thoreau,EMS,2.9255,20
2018,29Q498,Humanities & Arts Magnet High School,HS,3.066666666666667,30
2018,30Q002,P.S. 002 Alfred Zimberg,EMS,4.226666666666667,18
2018,30Q010,I.S. 010 Horace Greeley,EMS,3.532,25
2018,30Q011,P.S. 011 Kathryn Phelan,EMS,3.506818181818182,22
2018,30Q069,P.S. 069 Jackson Heights,EMS,3.198125,16
2018,30Q070,P.S. 070,EMS,3.298235294117647,17
2018,30Q076,P.S. 076 William Hallet,EMS,2.9372727272727275,22
2018,30Q078,P.S./I.S. 78Q,EMS,3.58,20
2018,30Q084,P.S. 084 Steinway,EMS,3.4885714285714284,14
2018,30Q085,P.S. 085 Judge Charles Vallone,EMS,2.9431249999999998,16
2018,30Q092,P.S. 092 Harry T. Stewart Sr.,EMS,3.2636363636363637,22
2018,30Q111,P.S. 111 Jacob Blackwell,EMS,2.9416,25
2018,30Q112,P.S. 112 Dutch Kills,EMS,2.8136363636363635,22
2018,30Q122,P.S. 122 Mamie Fay,EMS,4.321875,16
2018,30Q126,Albert Shanker School for Visual and Performing Ar,EMS,2.4575,24
2018,30Q127,P.S. 127 Aerospace Science Magnet School,EMS,2.8433333333333333,27
2018,30Q141,I.S. 141 The Steinway,EMS,3.65,21
2018,30Q145,I.S. 145 Joseph Pulitzer,EMS,3.5968,25
2018,30Q148,P.S. 148 Queens,EMS,3.1125,20
2018,30Q149,P.S. 149 Christa McAuliffe,EMS,2.7355,20
2018,30Q150,P.S. 150 Queens,EMS,3.47625,16
2018,30Q151,P.S. 151 Mary D. Carter,EMS,3.697,20
2018,30Q152,P.S. 152 Gwendoline N. Alleyne School,EMS,3.6,16
2018,30Q166,P.S. 166 Henry Gradstein,EMS,3.238125,16
2017,02M416,Eleanor Roosevelt High School,HS,4.3252,25
2018,30Q171,P.S. 171 Peter G. Van Alst,EMS,2.5895,20
2018,30Q204,I.S. 204 Oliver W. Holmes,EMS,3.182962962962963,27
2018,30Q212,P.S. 212,EMS,3.493684210526316,19
2018,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,EC,3.795,2
2018,30Q227,I.S. 227 Louis Armstrong,EMS,4.146875,16
2018,30Q228,The Ivan Lafayette Early Childhood School of the A,EC,3.415,2
2018,30Q230,I.S. 230,EMS,3.848181818181818,22
2018,30Q234,P.S. 234,EMS,4.724444444444445,18
2018,30Q235,Academy for New Americans,EMS,2.9842857142857144,14
2018,30Q258,Energy Tech High School,HS,3.843076923076923,26
2018,30Q280,P.S. 280,EMS,3.0705,20
2018,30Q286,"Young Women's Leadership School, Astoria",EMS,3.805625,16
2018,30Q286,"Young Women's Leadership School, Astoria",HS,4.17,24
2018,30Q291,Hunters Point Community Middle School,EMS,4.292777777777778,18
2018,30Q300,The 30th Avenue School (G&T Citywide),EMS,4.646428571428571,14
2018,30Q301,Academy for Careers in Television and Film,HS,4.576923076923077,26
2018,31R049,I.S. 49 Berta A. Dreyfus,EMS,2.865925925925926,27
2018,30Q329,East Elmhurst Community School,EMS,2.9783333333333335,18
2018,30Q361,The Woodside Community School,EC,4.275,2
2018,30Q445,William Cullen Bryant High School,HS,2.856,30
2017,11X194,P.S./M.S. 194,EMS,2.6748,25
2018,30Q450,Long Island City High School,HS,2.735161290322581,31
2018,30Q501,Frank Sinatra School of the Arts High School,HS,3.9756,25
2018,30Q502,Information Technology High School,HS,2.8956666666666666,30
2018,30Q555,Newcomers High School,HS,3.0300000000000002,29
2018,30Q575,Academy of American Studies,HS,4.0248,25
2018,30Q580,Baccalaureate School for Global Education,EMS,4.796153846153846,13
2018,30Q580,Baccalaureate School for Global Education,HS,4.247083333333333,24
2018,31R001,P.S. 001 Tottenville,EMS,3.8215384615384616,13
2018,31R002,I.S. R002 George L. Egbert,EMS,2.5804,25
2018,31R003,P.S. 003 The Margaret Gioiosa School,EMS,3.1666666666666665,12
